x,y
1.7999999999999998,1.2628417422564144
1.8613187931948552,1.2941039311714726
1.9247264721668624,1.3261400289803043
1.9902941968910088,1.3589691941294757
2.05809555147772,1.3926110593411136
2.1282066267534505,1.427085743353801
2.2007061056544592,1.4624138629541223
2.2756753515296153,1.4986165453060563
2.3531984994513233,1.5357154405855862
2.4333625506370455,1.573732734928087
2.5162574700873894,1.6126911636962291
2.601976287550333,1.6526140250763368
2.6906152019248983,1.6935251940113287
2.7822736892214355,1.7354491364785736
2.877054614199689,1.7784109241212025
2.97506434580992,1.8224362492416257
3.0764128765666454,1.8675514401662172
3.1812139459889686,1.913783476990362
3.289585168246016,1.961160007713276
3.401648164150762,2.009709364772255
3.5175286976503277,2.0594605819862286
3.6373568169659896,2.1104434119187676
3.7612670005412303,2.1626883436709106
3.889398307961688,2.2162266211144726
4.021894536016312,2.27109026157671
4.158904380074925,2.3273120749875504
4.3005816009632545,2.384925683500805
4.4470851975227355,2.443965541601122
4.598579585048735,2.504466956708696
4.75523477980745,2.5664661102940474
4.91722658983856,2.630000079515518
5.0847368122577565,2.695106859392405
5.257953437280591,2.761825385527002
5.437070859196584,2.830195557389137
5.62229009453039,2.900258262177123
5.81381900763483,2.9720553992694048
6.011872543968986,3.045629905281508
6.216672971323132,3.121025779743289
6.4284501292612495,3.1982881114118364
6.6474416870610336,3.277463105235758
6.873893410440898,3.358598109986978
7.1080594373732895,3.4417416465765784
7.3502025632938635,3.526943437071601
7.600594536026593,3.6142544344301837
7.859516360755794,3.703726852972793
8.127258615387332,3.7954141996077913
8.40412177665291,3.8893713058300063
8.690416557323445,3.985654360511435
8.986464254909928,4.084320943503697
9.29259711224314,4.185430060072331
9.609158690336889,4.289042176183535
9.936504253953174,4.395219254664424
10.275001170302039,4.504024792258477
10.625029321323513,4.615523857598291
10.986981530014349,4.72978313011836
11.36126400127804,4.8468709399311845
11.748296777792778,4.966857308690502
12.148514211409037,5.089813991466111
12.562365450605785,5.2158145196553445
12.990314944552388,5.344934244956806
13.432842964341862,5.47725038443272
13.890446141980448,5.6128420666867935
14.363638027738432,5.751790379185256
14.85294966648768,5.894178416749343
15.35893019367266,6.040091331248224
15.882147451583792,6.189616382522106
16.423188626624825,6.342842990565962
16.982660908289326,6.499862789005094
17.56119217058586,6.660769679894498
18.15943167667657,6.825659889874803
18.778050807520028,6.994632027718402
19.41774381533604,7.167787143300138
20.07922860273785,7.345228788027839
20.76324752840647,7.527063076768847
21.47056824021088,7.713398751309551
22.20198453670951,7.9043472453859005
22.958317257999433,8.10002275132376
23.740415206913408,8.300542288329007
24.54915610159825,8.506025772468131
25.38544756054388,8.716596088381287
26.250228121168227,8.93237916277059
27.144468293101397,9.153504039707677
28.06917164735083,9.380102957805512
29.025375942570175,9.612311429300647
30.014154289695384,9.850268321093152
31.036616356255568,10.094115937792777
32.09390961170961,10.344000106820905
33.18722061520674,10.600070265619284
34.31777634721556,10.862479551017605
35.4868455865168,11.131384890813477
36.69574033410424,11.406947097619419
37.945817285592604,11.689330965033145
39.23847935378427,11.978705366188553
40.575177243103894,12.275243354746406
41.957411077667494,12.579122268385035
43.38673208481363,12.890523834853074
44.86474433598546,13.209634280647487
46.39310654691788,13.536644442382054
47.973533939149746,13.871749880912764
49.60780016495035,14.215150998288465
51.29773929782053,14.567053157596677
53.045247890801996,14.927666805776207
54.8522871049053,15.297207599470108
56.72088491004447,15.675896533994093
58.65313836094904,16.063960075497718
60.65121595060696,16.461630296397175
62.71736004388019,16.869145014160857
64.8538893940235,17.286747933530563
67.06320174493138,17.714688792263516
69.34777652203265,18.1532235104822
71.71017761485354,18.602614343721495
74.15305625437104,19.06313003976451
76.67915398838676,19.535045999361007
79.29130575825916,20.018644440924373
81.99244308044848,20.514214569305903
84.78559733644344,21.02205274874696
87.67390317476328,21.542462680112862
90.66060202885164,22.075755582514034
93.7490457548118,22.622250379423498
96.94270039306419,23.182273889401586
100.24515005814929,23.756161021542287
103.66010096103976,24.344254975757806
107.19138556847741,24.946907448021392
110.84296690400166,25.564478840690942
114.61894299549645,26.19733847803924
118.52355147424852,26.845864827119875
122.56117433067597,27.51044572410067
126.73634283206543,28.191478606200025
131.05374260783873,28.88937074936528
135.51821890805098,29.604539511834375
140.13478204102742,30.337412583727428
144.9086129962386,31.088428242817045
149.8450692587217,31.858035616629866
154.94969082157962,32.64669495103719
160.22820640329934,33.454877885494234
165.68653987686957,34.2830677350931
171.3308169179145,35.13175977959839
177.16737187930087,36.00146155963764
183.20275489993577,36.89269318022424
189.44373925573402,37.80598762179431
195.897328961002,38.7418910589432
202.57076662877097,39.700963187052636
209.47154159890053,40.68377755700354
216.60739834307302,41.6909219181748
223.98634515611437,42.72299856993334
231.6166631433917,43.780624721825156
239.50691551437637,44.86443286268331
247.66595719280062,45.97507113887307
256.10294475419573,47.11320374190106
264.8273467019601,48.27951130561942
273.8489540934935,49.47469131326327
283.1778915283192,50.69945851456423
292.8246285105303,51.95454535319015
302.7999911983067,53.240702404765976
313.11517455369193,54.558698825738155
323.7817549062635,55.90932281335074
334.8117029447992,57.29338207700869
346.2173971515155,58.71170432130964
358.0116376939574,60.16513774103357
370.20766079012805,61.65455152838585
382.81915356298407,63.1808363927978
395.86026940096116,64.7449050935947
409.34564384177065,66.34769298585022
423.2904109972975,67.99015857975421
437.7102205380244,69.67328411382722
452.6212552560501,71.39807614232573
468.04024922640644,73.16556613718836
483.9845065870633,74.97681110488402
500.4719209586889,76.83289421853007
517.5209955259659,78.734925465659
535.1508638029949,80.68404231202047
553.381311106097,82.68141038181679
572.2327967581039,84.72822415477724
591.726477049062,86.8257076804891
611.8842289791129,88.97511531041201
632.7286748102038,91.17773244801403
654.2832074541712,93.43487631747733
676.572016725699,95.7478967514337
699.620116489604,98.11817699820037
723.4533727329298,100.54713454900013
748.0985325933358,103.03622198565881
773.5832543763728,105.58692784928837
799.9361385953215,108.2007775304742
827.1867600684423,110.87933418149991
855.3657011096417,113.62419965115438
884.5045858498171,116.43701544268015
914.6361157273869,119.31946369543635
945.7941061878498,122.27326819086358
978.0135246335417,125.30019538335114
1011.3305296661957,128.4020554566245
1045.7825116663316,131.5807034062832
1081.4081347550336,134.83804014913866
1118.247380185189,138.1760136600133
1156.3415912108912,141.59662013668128
1195.7335194853747,145.10190519364912
1236.46737303953,148.6939650854876
1278.5888658948627,152.37494796044854
1322.1452693665578,156.14705514511462
1367.185465114249,160.0125424608526
1413.76,163.97372157285423
